session_id,user_id,session_date,week_number,device_type,traffic_source,landing_page,signup_completed
S2_02897,U508,2024-02-16,2,mobile,organic,homepage,False
S2_02898,U9111,2024-02-14,2,mobile,paid_search,product,False
S2_02899,U2775,2024-02-16,2,mobile,organic,homepage,False
S2_02900,U7353,2024-02-14,2,desktop,paid_search,product,False
S2_02901,U2574,2024-02-15,2,desktop,social,homepage,False
S2_02902,U1184,2024-02-18,2,mobile,social,homepage,False
S2_02903,U755,2024-02-16,2,desktop,paid_search,product,False
S2_02904,U146,2024-02-12,2,mobile,paid_search,product,False
S2_02905,U5287,2024-02-12,2,mobile,social,pricing,False
S2_02906,U8489,2024-02-15,2,desktop,paid_search,pricing,False
S2_02907,U1783,2024-02-18,2,mobile,social,pricing,False
S2_02908,U9290,2024-02-18,2,mobile,organic,pricing,False
S2_02909,U4402,2024-02-12,2,mobile,organic,product,False
S2_02910,U8850,2024-02-18,2,tablet,organic,homepage,True
S2_02911,U4984,2024-02-18,2,desktop,organic,product,False
S2_02912,U8814,2024-02-15,2,desktop,social,product,True
S2_02913,U7281,2024-02-16,2,mobile,paid_search,product,False
S2_02914,U941,2024-02-17,2,mobile,organic,product,False
S2_02915,U7889,2024-02-12,2,desktop,paid_search,pricing,False
S2_02916,U6167,2024-02-15,2,mobile,paid_search,pricing,False
S2_02917,U887,2024-02-17,2,mobile,organic,homepage,False
S2_02918,U4834,2024-02-17,2,mobile,organic,homepage,False
S2_02919,U5793,2024-02-12,2,mobile,social,homepage,False
S2_02920,U3952,2024-02-15,2,desktop,organic,homepage,False
S2_02921,U9695,2024-02-18,2,desktop,social,homepage,False
S2_02922,U4416,2024-02-15,2,desktop,paid_search,product,False
S2_02923,U4873,2024-02-17,2,tablet,paid_search,homepage,False
S2_02924,U5706,2024-02-12,2,mobile,social,homepage,False
S2_02925,U2935,2024-02-17,2,mobile,social,pricing,False
S2_02926,U8872,2024-02-15,2,mobile,organic,product,False
S2_02927,U7268,2024-02-12,2,desktop,paid_search,product,False
S2_02928,U3755,2024-02-18,2,mobile,social,product,False
S2_02929,U8854,2024-02-17,2,tablet,direct,pricing,False
S2_02930,U6243,2024-02-16,2,mobile,organic,product,False
S2_02931,U7222,2024-02-16,2,mobile,direct,pricing,False
S2_02932,U2978,2024-02-15,2,mobile,social,homepage,False
S2_02933,U7463,2024-02-13,2,mobile,paid_search,homepage,False
S2_02934,U6927,2024-02-18,2,mobile,paid_search,pricing,False
S2_02935,U1126,2024-02-16,2,mobile,organic,homepage,False
S2_02936,U3707,2024-02-15,2,desktop,organic,product,False
S2_02937,U4388,2024-02-18,2,mobile,social,product,False
S2_02938,U8119,2024-02-15,2,desktop,social,homepage,False
S2_02939,U3857,2024-02-15,2,desktop,social,pricing,False
S2_02940,U5503,2024-02-12,2,mobile,organic,homepage,False
S2_02941,U7107,2024-02-17,2,mobile,paid_search,product,False
S2_02942,U9242,2024-02-12,2,mobile,paid_search,product,True
S2_02943,U7246,2024-02-18,2,desktop,direct,product,False
S2_02944,U1372,2024-02-17,2,desktop,paid_search,product,False
S2_02945,U8795,2024-02-14,2,desktop,social,product,False
S2_02946,U4178,2024-02-17,2,desktop,social,product,False
S2_02947,U3988,2024-02-17,2,mobile,paid_search,homepage,False
S2_02948,U1628,2024-02-15,2,desktop,direct,pricing,False
S2_02949,U3787,2024-02-16,2,mobile,organic,pricing,False
S2_02950,U6296,2024-02-14,2,desktop,paid_search,pricing,False
S2_02951,U1538,2024-02-15,2,desktop,organic,homepage,True
S2_02952,U2727,2024-02-17,2,mobile,social,product,False
S2_02953,U2364,2024-02-15,2,mobile,organic,product,False
S2_02954,U9229,2024-02-17,2,desktop,paid_search,pricing,False
S2_02955,U6378,2024-02-15,2,mobile,paid_search,homepage,False
S2_02956,U195,2024-02-17,2,mobile,social,pricing,False
S2_02957,U1106,2024-02-15,2,desktop,paid_search,pricing,False
S2_02958,U6747,2024-02-17,2,desktop,paid_search,product,False
S2_02959,U6342,2024-02-14,2,tablet,organic,pricing,False
S2_02960,U699,2024-02-14,2,desktop,social,product,False
S2_02961,U3851,2024-02-15,2,mobile,social,product,False
S2_02962,U3119,2024-02-13,2,tablet,social,homepage,False
S2_02963,U1681,2024-02-17,2,mobile,organic,pricing,False
S2_02964,U3803,2024-02-18,2,mobile,paid_search,homepage,False
S2_02965,U9664,2024-02-16,2,mobile,organic,product,False
S2_02966,U6409,2024-02-17,2,mobile,organic,product,False
S2_02967,U7429,2024-02-13,2,mobile,organic,pricing,False
S2_02968,U2841,2024-02-16,2,mobile,organic,homepage,False
S2_02969,U5410,2024-02-13,2,desktop,social,homepage,False
S2_02970,U169,2024-02-16,2,desktop,paid_search,pricing,False
S2_02971,U4904,2024-02-14,2,mobile,paid_search,pricing,False
S2_02972,U6865,2024-02-17,2,desktop,paid_search,product,False
S2_02973,U2513,2024-02-18,2,mobile,paid_search,product,False
S2_02974,U872,2024-02-18,2,mobile,social,product,False
S2_02975,U7739,2024-02-15,2,mobile,organic,product,False
S2_02976,U7120,2024-02-12,2,mobile,organic,homepage,False
S2_02977,U6342,2024-02-12,2,mobile,organic,product,False
S2_02978,U9115,2024-02-17,2,mobile,organic,homepage,False
S2_02979,U2820,2024-02-12,2,mobile,organic,homepage,False
S2_02980,U3693,2024-02-14,2,desktop,organic,product,False
S2_02981,U2947,2024-02-17,2,mobile,paid_search,homepage,False
S2_02982,U567,2024-02-14,2,mobile,organic,homepage,False
S2_02983,U8508,2024-02-12,2,mobile,organic,homepage,False
S2_02984,U9494,2024-02-18,2,tablet,social,homepage,False
S2_02985,U8145,2024-02-15,2,mobile,social,homepage,False
S2_02986,U8060,2024-02-13,2,desktop,paid_search,homepage,True
S2_02987,U1264,2024-02-13,2,mobile,paid_search,product,False
S2_02988,U3302,2024-02-15,2,desktop,social,product,False
S2_02989,U9591,2024-02-16,2,mobile,paid_search,product,False
S2_02990,U55,2024-02-12,2,mobile,direct,pricing,False
S2_02991,U6314,2024-02-15,2,mobile,organic,pricing,False
S2_02992,U6098,2024-02-15,2,mobile,social,product,False
S2_02993,U4609,2024-02-13,2,mobile,organic,pricing,False
S2_02994,U8603,2024-02-17,2,desktop,organic,product,False
S2_02995,U5235,2024-02-17,2,mobile,paid_search,pricing,False
S2_02996,U3579,2024-02-14,2,desktop,organic,pricing,False
S2_02997,U3332,2024-02-15,2,mobile,organic,pricing,False
S2_02998,U4804,2024-02-17,2,mobile,paid_search,product,True
S2_02999,U1588,2024-02-15,2,desktop,organic,homepage,False
S2_03000,U9199,2024-02-15,2,mobile,organic,pricing,False
S2_03001,U3051,2024-02-18,2,mobile,social,homepage,False
S2_03002,U5915,2024-02-16,2,desktop,organic,pricing,False
S2_03003,U2738,2024-02-12,2,mobile,social,homepage,False
S2_03004,U7000,2024-02-16,2,mobile,paid_search,homepage,False
S2_03005,U7714,2024-02-14,2,mobile,organic,product,False
S2_03006,U6644,2024-02-14,2,desktop,social,pricing,False
S2_03007,U1249,2024-02-13,2,desktop,organic,product,False
S2_03008,U8111,2024-02-13,2,desktop,paid_search,product,False
S2_03009,U1293,2024-02-17,2,desktop,organic,product,False
S2_03010,U462,2024-02-13,2,mobile,direct,product,False
S2_03011,U2157,2024-02-13,2,mobile,organic,homepage,False
S2_03012,U8614,2024-02-14,2,desktop,direct,product,False
S2_03013,U1862,2024-02-13,2,mobile,organic,product,False
S2_03014,U9900,2024-02-18,2,desktop,direct,product,False
S2_03015,U7726,2024-02-12,2,mobile,organic,pricing,False
S2_03016,U7486,2024-02-14,2,desktop,direct,pricing,False
S2_03017,U8996,2024-02-14,2,tablet,paid_search,pricing,False
S2_03018,U8394,2024-02-15,2,mobile,direct,pricing,False
S2_03019,U1248,2024-02-15,2,mobile,organic,pricing,False
S2_03020,U1423,2024-02-12,2,desktop,organic,pricing,False
S2_03021,U3244,2024-02-17,2,desktop,organic,homepage,False
S2_03022,U3722,2024-02-17,2,desktop,organic,pricing,False
S2_03023,U9347,2024-02-17,2,mobile,paid_search,homepage,False
S2_03024,U8952,2024-02-18,2,mobile,social,pricing,False
S2_03025,U5827,2024-02-13,2,desktop,organic,pricing,False
S2_03026,U4996,2024-02-18,2,mobile,social,pricing,False
S2_03027,U6787,2024-02-12,2,desktop,paid_search,pricing,False
S2_03028,U8396,2024-02-12,2,mobile,organic,homepage,False
S2_03029,U8623,2024-02-12,2,mobile,paid_search,product,False
S2_03030,U9844,2024-02-18,2,mobile,paid_search,pricing,False
S2_03031,U5635,2024-02-17,2,mobile,paid_search,product,True
S2_03032,U9642,2024-02-16,2,mobile,paid_search,homepage,False
S2_03033,U4101,2024-02-17,2,desktop,organic,homepage,False
S2_03034,U9734,2024-02-14,2,mobile,social,homepage,False
S2_03035,U765,2024-02-18,2,desktop,social,homepage,False
S2_03036,U8210,2024-02-15,2,mobile,organic,pricing,False
S2_03037,U4543,2024-02-17,2,mobile,social,homepage,False
S2_03038,U1244,2024-02-16,2,tablet,paid_search,pricing,False
S2_03039,U579,2024-02-14,2,mobile,organic,pricing,False
S2_03040,U3557,2024-02-14,2,desktop,organic,homepage,False
S2_03041,U2802,2024-02-16,2,desktop,organic,pricing,False
S2_03042,U7498,2024-02-15,2,mobile,paid_search,product,False
S2_03043,U7358,2024-02-16,2,mobile,organic,product,True
S2_03044,U2676,2024-02-14,2,mobile,paid_search,pricing,False
S2_03045,U6107,2024-02-14,2,mobile,organic,pricing,False
S2_03046,U6370,2024-02-13,2,mobile,organic,product,False
S2_03047,U5339,2024-02-18,2,mobile,social,product,False
S2_03048,U1216,2024-02-18,2,mobile,organic,product,True
S2_03049,U6112,2024-02-17,2,desktop,paid_search,product,False
S2_03050,U4480,2024-02-12,2,mobile,paid_search,pricing,False
S2_03051,U6177,2024-02-17,2,desktop,organic,product,False
S2_03052,U5644,2024-02-13,2,desktop,organic,homepage,False
S2_03053,U6071,2024-02-17,2,mobile,organic,product,False
S2_03054,U2086,2024-02-12,2,mobile,direct,product,False
S2_03055,U4810,2024-02-12,2,mobile,organic,pricing,False
S2_03056,U7928,2024-02-14,2,mobile,direct,pricing,False
S2_03057,U509,2024-02-16,2,mobile,paid_search,pricing,False
S2_03058,U767,2024-02-18,2,desktop,organic,pricing,False
S2_03059,U4179,2024-02-17,2,desktop,paid_search,pricing,False
S2_03060,U9594,2024-02-15,2,mobile,direct,pricing,True
S2_03061,U4445,2024-02-13,2,desktop,organic,homepage,False
S2_03062,U5806,2024-02-16,2,mobile,social,product,False
S2_03063,U8421,2024-02-17,2,tablet,social,homepage,False
S2_03064,U4661,2024-02-16,2,desktop,paid_search,product,False
S2_03065,U5292,2024-02-16,2,tablet,direct,product,False
S2_03066,U6026,2024-02-14,2,mobile,paid_search,product,False
S2_03067,U7273,2024-02-12,2,mobile,organic,homepage,False
S2_03068,U638,2024-02-13,2,desktop,organic,homepage,True
S2_03069,U911,2024-02-15,2,desktop,organic,homepage,False
S2_03070,U4945,2024-02-12,2,mobile,organic,pricing,False
S2_03071,U8600,2024-02-17,2,desktop,organic,pricing,False
S2_03072,U3370,2024-02-18,2,tablet,direct,homepage,False
S2_03073,U1280,2024-02-16,2,mobile,direct,homepage,False
S2_03074,U1024,2024-02-17,2,mobile,organic,pricing,False
S2_03075,U6387,2024-02-12,2,mobile,organic,product,False
S2_03076,U8512,2024-02-16,2,mobile,organic,pricing,False
S2_03077,U1251,2024-02-13,2,mobile,paid_search,pricing,False
S2_03078,U9940,2024-02-17,2,desktop,paid_search,product,False
S2_03079,U4878,2024-02-16,2,mobile,social,product,False
S2_03080,U1841,2024-02-14,2,desktop,social,product,False
S2_03081,U3860,2024-02-17,2,mobile,organic,product,False
S2_03082,U9996,2024-02-18,2,tablet,organic,pricing,False
S2_03083,U4891,2024-02-17,2,desktop,social,homepage,False
S2_03084,U6445,2024-02-18,2,mobile,social,pricing,False
S2_03085,U7068,2024-02-13,2,mobile,organic,product,False
S2_03086,U4641,2024-02-18,2,mobile,organic,homepage,True
S2_03087,U1281,2024-02-12,2,mobile,social,pricing,False
S2_03088,U9494,2024-02-14,2,desktop,direct,product,False
S2_03089,U6846,2024-02-16,2,desktop,organic,pricing,False
S2_03090,U6866,2024-02-15,2,mobile,social,pricing,False
S2_03091,U3543,2024-02-13,2,desktop,paid_search,pricing,False
S2_03092,U5591,2024-02-12,2,tablet,organic,product,False
S2_03093,U7162,2024-02-15,2,desktop,direct,pricing,False
S2_03094,U2437,2024-02-17,2,mobile,organic,pricing,False
S2_03095,U7198,2024-02-12,2,mobile,paid_search,pricing,True
S2_03096,U3427,2024-02-16,2,desktop,paid_search,pricing,False
S2_03097,U6861,2024-02-15,2,mobile,direct,homepage,False
S2_03098,U1842,2024-02-12,2,tablet,organic,pricing,False
S2_03099,U7713,2024-02-14,2,mobile,paid_search,pricing,False
S2_03100,U8675,2024-02-15,2,mobile,organic,homepage,False
S2_03101,U8623,2024-02-17,2,mobile,paid_search,homepage,False
S2_03102,U7307,2024-02-14,2,mobile,paid_search,product,False
S2_03103,U2839,2024-02-13,2,mobile,organic,homepage,False
S2_03104,U9557,2024-02-14,2,mobile,organic,pricing,False
S2_03105,U2151,2024-02-18,2,mobile,social,pricing,False
S2_03106,U5173,2024-02-18,2,desktop,social,homepage,False
S2_03107,U6109,2024-02-14,2,mobile,social,product,False
S2_03108,U4792,2024-02-12,2,mobile,organic,product,False
S2_03109,U4637,2024-02-14,2,tablet,paid_search,product,False
S2_03110,U5243,2024-02-13,2,mobile,paid_search,homepage,False
S2_03111,U733,2024-02-17,2,mobile,direct,pricing,False
S2_03112,U8262,2024-02-17,2,desktop,direct,homepage,False
S2_03113,U3753,2024-02-15,2,mobile,direct,product,False
S2_03114,U6517,2024-02-16,2,desktop,organic,homepage,True
S2_03115,U5598,2024-02-13,2,desktop,direct,pricing,False
S2_03116,U8489,2024-02-13,2,mobile,social,pricing,False
S2_03117,U162,2024-02-15,2,mobile,direct,pricing,False
S2_03118,U5286,2024-02-12,2,mobile,direct,pricing,False
S2_03119,U8410,2024-02-16,2,mobile,organic,pricing,False
S2_03120,U8916,2024-02-13,2,mobile,paid_search,product,False
S2_03121,U5741,2024-02-14,2,desktop,paid_search,pricing,False
S2_03122,U5800,2024-02-12,2,mobile,organic,homepage,False
S2_03123,U3255,2024-02-12,2,mobile,organic,homepage,False
S2_03124,U4985,2024-02-16,2,mobile,organic,product,False
S2_03125,U3044,2024-02-17,2,desktop,organic,pricing,True
S2_03126,U3593,2024-02-14,2,desktop,organic,homepage,False
S2_03127,U4402,2024-02-16,2,desktop,organic,homepage,True
S2_03128,U9140,2024-02-16,2,mobile,organic,homepage,False
S2_03129,U1911,2024-02-17,2,mobile,organic,homepage,False
S2_03130,U2064,2024-02-14,2,mobile,paid_search,homepage,False
S2_03131,U7854,2024-02-12,2,desktop,social,pricing,False
S2_03132,U2009,2024-02-13,2,desktop,paid_search,pricing,False
S2_03133,U8289,2024-02-18,2,desktop,social,homepage,False
S2_03134,U5736,2024-02-12,2,desktop,organic,homepage,True
S2_03135,U2998,2024-02-13,2,mobile,social,homepage,False
S2_03136,U1412,2024-02-18,2,mobile,paid_search,pricing,False
S2_03137,U7798,2024-02-18,2,desktop,organic,pricing,False
S2_03138,U838,2024-02-12,2,tablet,paid_search,homepage,False
S2_03139,U1713,2024-02-13,2,mobile,organic,product,False
S2_03140,U5706,2024-02-18,2,mobile,organic,pricing,True
S2_03141,U9474,2024-02-15,2,mobile,social,homepage,False
S2_03142,U7182,2024-02-12,2,desktop,organic,product,False
S2_03143,U8311,2024-02-14,2,desktop,organic,product,False
S2_03144,U1395,2024-02-17,2,mobile,social,product,False
S2_03145,U6582,2024-02-12,2,mobile,social,homepage,False
S2_03146,U7436,2024-02-16,2,mobile,organic,pricing,False
S2_03147,U1308,2024-02-13,2,mobile,organic,homepage,False
S2_03148,U6699,2024-02-18,2,mobile,paid_search,product,False
S2_03149,U1561,2024-02-13,2,desktop,direct,product,False
S2_03150,U5976,2024-02-12,2,mobile,paid_search,pricing,False
S2_03151,U6086,2024-02-16,2,desktop,direct,homepage,False
S2_03152,U6504,2024-02-12,2,desktop,organic,pricing,False
S2_03153,U4292,2024-02-13,2,mobile,paid_search,product,False
S2_03154,U1578,2024-02-13,2,mobile,paid_search,product,False
S2_03155,U9818,2024-02-17,2,mobile,organic,homepage,False
S2_03156,U5962,2024-02-14,2,mobile,organic,homepage,False
S2_03157,U6742,2024-02-16,2,desktop,organic,homepage,False
S2_03158,U2097,2024-02-17,2,mobile,organic,product,False
S2_03159,U1194,2024-02-12,2,desktop,organic,homepage,False
S2_03160,U9426,2024-02-18,2,mobile,social,pricing,False
S2_03161,U6131,2024-02-14,2,mobile,paid_search,homepage,False
S2_03162,U2681,2024-02-14,2,tablet,organic,product,False
S2_03163,U6907,2024-02-13,2,mobile,social,homepage,False
S2_03164,U1516,2024-02-13,2,mobile,organic,pricing,False
S2_03165,U849,2024-02-12,2,desktop,paid_search,homepage,True
S2_03166,U3026,2024-02-12,2,mobile,social,pricing,False
S2_03167,U89,2024-02-13,2,desktop,direct,homepage,False
S2_03168,U5773,2024-02-12,2,mobile,paid_search,pricing,False
S2_03169,U6645,2024-02-16,2,desktop,paid_search,homepage,False
S2_03170,U5991,2024-02-15,2,mobile,paid_search,homepage,False
S2_03171,U4690,2024-02-12,2,mobile,organic,pricing,False
S2_03172,U4860,2024-02-16,2,mobile,organic,pricing,False
S2_03173,U418,2024-02-12,2,mobile,organic,pricing,False
S2_03174,U9906,2024-02-13,2,mobile,paid_search,homepage,False
S2_03175,U5055,2024-02-18,2,desktop,paid_search,pricing,True
S2_03176,U3463,2024-02-17,2,mobile,organic,homepage,True
S2_03177,U791,2024-02-16,2,desktop,paid_search,product,False
S2_03178,U2624,2024-02-17,2,desktop,social,pricing,False
S2_03179,U9895,2024-02-17,2,mobile,organic,pricing,False
S2_03180,U1254,2024-02-17,2,mobile,organic,pricing,False
S2_03181,U851,2024-02-15,2,mobile,organic,homepage,False
S2_03182,U1139,2024-02-13,2,mobile,organic,product,False
S2_03183,U9051,2024-02-15,2,mobile,social,product,False
S2_03184,U6807,2024-02-14,2,mobile,paid_search,pricing,False
S2_03185,U5160,2024-02-15,2,desktop,organic,pricing,False
S2_03186,U889,2024-02-18,2,mobile,social,pricing,False
S2_03187,U2957,2024-02-18,2,desktop,social,product,False
S2_03188,U2730,2024-02-14,2,desktop,social,pricing,False
S2_03189,U9797,2024-02-18,2,mobile,direct,pricing,False
S2_03190,U4069,2024-02-15,2,mobile,organic,product,False
S2_03191,U8145,2024-02-15,2,mobile,social,pricing,False
S2_03192,U3078,2024-02-12,2,mobile,social,homepage,False
S2_03193,U432,2024-02-18,2,desktop,organic,pricing,True
S2_03194,U1784,2024-02-12,2,mobile,social,homepage,False
S2_03195,U9693,2024-02-17,2,desktop,paid_search,homepage,False
S2_03196,U7098,2024-02-16,2,desktop,paid_search,pricing,False
S2_03197,U1352,2024-02-12,2,mobile,organic,pricing,False
S2_03198,U9756,2024-02-16,2,desktop,social,homepage,True
S2_03199,U8372,2024-02-12,2,desktop,paid_search,pricing,False
S2_03200,U8432,2024-02-15,2,mobile,social,homepage,False
S2_03201,U7190,2024-02-18,2,tablet,paid_search,homepage,False
S2_03202,U2408,2024-02-18,2,mobile,social,product,False
S2_03203,U542,2024-02-13,2,mobile,paid_search,homepage,False
S2_03204,U6470,2024-02-13,2,mobile,organic,homepage,True
S2_03205,U7666,2024-02-17,2,mobile,paid_search,homepage,False
S2_03206,U797,2024-02-18,2,mobile,direct,product,False
S2_03207,U8537,2024-02-13,2,desktop,organic,homepage,True
S2_03208,U9295,2024-02-17,2,mobile,organic,product,False
S2_03209,U4767,2024-02-17,2,mobile,organic,homepage,False
S2_03210,U5584,2024-02-17,2,desktop,paid_search,homepage,False
S2_03211,U695,2024-02-15,2,mobile,paid_search,pricing,False
S2_03212,U2494,2024-02-18,2,desktop,social,product,False
S2_03213,U1628,2024-02-18,2,mobile,organic,pricing,False
S2_03214,U3901,2024-02-12,2,mobile,social,homepage,False
S2_03215,U335,2024-02-14,2,desktop,social,product,False
S2_03216,U3599,2024-02-13,2,mobile,organic,product,False
S2_03217,U9774,2024-02-15,2,mobile,paid_search,homepage,False
S2_03218,U3477,2024-02-17,2,desktop,direct,product,False
S2_03219,U9413,2024-02-17,2,mobile,organic,homepage,False
S2_03220,U3917,2024-02-18,2,desktop,paid_search,product,False
S2_03221,U3326,2024-02-18,2,desktop,organic,homepage,False
S2_03222,U1292,2024-02-13,2,mobile,paid_search,pricing,False
S2_03223,U1176,2024-02-13,2,mobile,direct,homepage,False
S2_03224,U4129,2024-02-16,2,desktop,social,homepage,False
S2_03225,U1012,2024-02-15,2,mobile,organic,pricing,False
S2_03226,U1657,2024-02-16,2,desktop,direct,homepage,False
S2_03227,U8029,2024-02-13,2,mobile,direct,homepage,False
S2_03228,U3770,2024-02-18,2,mobile,organic,homepage,False
S2_03229,U6648,2024-02-12,2,mobile,social,pricing,False
S2_03230,U5565,2024-02-13,2,mobile,paid_search,homepage,False
S2_03231,U8359,2024-02-18,2,desktop,social,product,True
S2_03232,U3447,2024-02-18,2,desktop,organic,product,False
S2_03233,U5946,2024-02-12,2,desktop,organic,pricing,False
S2_03234,U4264,2024-02-13,2,mobile,organic,pricing,False
S2_03235,U6244,2024-02-14,2,mobile,direct,product,False
S2_03236,U6745,2024-02-12,2,mobile,paid_search,homepage,True
S2_03237,U4799,2024-02-17,2,mobile,social,pricing,False
S2_03238,U6501,2024-02-13,2,mobile,direct,homepage,False
S2_03239,U8029,2024-02-17,2,mobile,paid_search,product,False
S2_03240,U8289,2024-02-16,2,mobile,paid_search,pricing,False
S2_03241,U2919,2024-02-12,2,mobile,organic,product,False
S2_03242,U5154,2024-02-14,2,desktop,organic,pricing,False
S2_03243,U4630,2024-02-16,2,desktop,paid_search,product,False
S2_03244,U862,2024-02-14,2,desktop,organic,pricing,False
S2_03245,U8369,2024-02-15,2,mobile,paid_search,homepage,True
S2_03246,U653,2024-02-14,2,desktop,organic,pricing,False
S2_03247,U8221,2024-02-13,2,mobile,paid_search,pricing,False
S2_03248,U5103,2024-02-16,2,mobile,direct,product,False
S2_03249,U9154,2024-02-13,2,desktop,paid_search,product,False
S2_03250,U2191,2024-02-16,2,mobile,organic,pricing,False
S2_03251,U7140,2024-02-17,2,desktop,paid_search,homepage,True
S2_03252,U8990,2024-02-12,2,desktop,social,pricing,False
S2_03253,U2821,2024-02-12,2,mobile,organic,product,False
S2_03254,U8055,2024-02-17,2,mobile,social,pricing,False
S2_03255,U6407,2024-02-18,2,mobile,social,pricing,False
S2_03256,U9646,2024-02-18,2,mobile,organic,homepage,True
S2_03257,U4914,2024-02-14,2,mobile,direct,product,True
S2_03258,U111,2024-02-17,2,desktop,organic,product,False
S2_03259,U3103,2024-02-13,2,mobile,organic,product,False
S2_03260,U8515,2024-02-15,2,desktop,organic,pricing,False
S2_03261,U8006,2024-02-15,2,tablet,direct,product,False
S2_03262,U5207,2024-02-16,2,desktop,social,homepage,False
S2_03263,U4208,2024-02-18,2,tablet,social,homepage,False
S2_03264,U8777,2024-02-14,2,desktop,social,product,False
S2_03265,U1933,2024-02-14,2,desktop,paid_search,homepage,False
S2_03266,U8634,2024-02-12,2,tablet,organic,pricing,False
S2_03267,U2016,2024-02-12,2,mobile,organic,homepage,False
S2_03268,U5855,2024-02-13,2,mobile,social,product,False
S2_03269,U4824,2024-02-17,2,desktop,organic,homepage,False
S2_03270,U4175,2024-02-18,2,desktop,social,product,True
S2_03271,U7720,2024-02-16,2,mobile,organic,product,False
S2_03272,U5447,2024-02-13,2,desktop,organic,pricing,False
S2_03273,U2428,2024-02-16,2,desktop,organic,homepage,True
S2_03274,U1333,2024-02-12,2,mobile,paid_search,product,False
S2_03275,U9535,2024-02-18,2,mobile,organic,pricing,False
S2_03276,U2545,2024-02-12,2,mobile,organic,pricing,False
S2_03277,U8712,2024-02-18,2,mobile,direct,pricing,True
S2_03278,U4603,2024-02-14,2,mobile,organic,pricing,False
S2_03279,U1837,2024-02-12,2,desktop,paid_search,pricing,False
S2_03280,U9303,2024-02-18,2,mobile,organic,homepage,False
S2_03281,U1282,2024-02-12,2,desktop,organic,product,True
S2_03282,U262,2024-02-13,2,mobile,direct,product,False
S2_03283,U7217,2024-02-16,2,mobile,social,pricing,False
S2_03284,U6956,2024-02-14,2,mobile,paid_search,homepage,False
S2_03285,U1548,2024-02-13,2,desktop,paid_search,pricing,False
S2_03286,U518,2024-02-17,2,desktop,paid_search,product,False
S2_03287,U1872,2024-02-18,2,desktop,paid_search,pricing,False
S2_03288,U7202,2024-02-16,2,desktop,organic,pricing,False
S2_03289,U7710,2024-02-14,2,mobile,direct,homepage,False
S2_03290,U3811,2024-02-18,2,desktop,organic,pricing,True
S2_03291,U555,2024-02-16,2,desktop,social,product,False
S2_03292,U8650,2024-02-14,2,mobile,paid_search,homepage,False
S2_03293,U238,2024-02-16,2,mobile,organic,product,False
S2_03294,U957,2024-02-13,2,mobile,social,product,False
S2_03295,U8707,2024-02-15,2,mobile,paid_search,product,False
S2_03296,U3472,2024-02-18,2,mobile,paid_search,pricing,False
S2_03297,U923,2024-02-13,2,desktop,direct,product,True
S2_03298,U798,2024-02-15,2,mobile,organic,homepage,False
S2_03299,U8479,2024-02-16,2,mobile,paid_search,pricing,False
S2_03300,U2113,2024-02-14,2,mobile,social,product,False
S2_03301,U4707,2024-02-16,2,mobile,paid_search,pricing,False
S2_03302,U3922,2024-02-18,2,desktop,organic,homepage,False
S2_03303,U4,2024-02-18,2,desktop,social,pricing,False
S2_03304,U5468,2024-02-15,2,tablet,paid_search,product,False
S2_03305,U2961,2024-02-16,2,mobile,organic,homepage,False
S2_03306,U7560,2024-02-17,2,tablet,organic,homepage,False
S2_03307,U3421,2024-02-13,2,desktop,paid_search,pricing,False
S2_03308,U6393,2024-02-13,2,mobile,paid_search,homepage,True
S2_03309,U8001,2024-02-15,2,desktop,organic,pricing,False
S2_03310,U881,2024-02-15,2,desktop,direct,pricing,False
S2_03311,U1394,2024-02-13,2,mobile,organic,homepage,False
S2_03312,U2229,2024-02-16,2,mobile,paid_search,pricing,False
S2_03313,U6573,2024-02-14,2,desktop,organic,pricing,False
S2_03314,U7185,2024-02-12,2,mobile,paid_search,homepage,False
S2_03315,U2244,2024-02-17,2,mobile,direct,product,False
S2_03316,U8156,2024-02-12,2,mobile,organic,homepage,False
S2_03317,U7861,2024-02-12,2,mobile,paid_search,product,False
S2_03318,U5404,2024-02-12,2,tablet,social,product,False
S2_03319,U8593,2024-02-17,2,mobile,social,homepage,False
S2_03320,U8859,2024-02-12,2,desktop,social,homepage,False
S2_03321,U8126,2024-02-15,2,mobile,social,pricing,False
S2_03322,U8823,2024-02-16,2,mobile,direct,pricing,False
S2_03323,U4150,2024-02-13,2,mobile,organic,product,False
S2_03324,U3143,2024-02-15,2,desktop,paid_search,homepage,False
S2_03325,U5679,2024-02-12,2,desktop,direct,product,False
S2_03326,U8579,2024-02-17,2,mobile,organic,homepage,False
S2_03327,U7912,2024-02-18,2,mobile,organic,homepage,False
S2_03328,U7582,2024-02-18,2,desktop,paid_search,product,False
S2_03329,U5302,2024-02-13,2,mobile,organic,homepage,False
S2_03330,U5593,2024-02-13,2,tablet,social,homepage,False
S2_03331,U980,2024-02-17,2,mobile,organic,product,False
S2_03332,U6472,2024-02-17,2,desktop,organic,pricing,False
S2_03333,U7685,2024-02-12,2,mobile,organic,pricing,False
S2_03334,U6736,2024-02-13,2,mobile,paid_search,pricing,False
S2_03335,U7786,2024-02-17,2,mobile,organic,homepage,False
S2_03336,U1803,2024-02-13,2,desktop,paid_search,product,False
S2_03337,U8857,2024-02-12,2,desktop,social,homepage,False
